id,id_scheme,type_id,name_ru,name_yo,name_en,abbr,parent_id,admin1,lat,lon,wd,geonames,fias,oktmo,iso,status,replaced_by,source_id,source_rev,updated_at,notes
wd:Q18405162,wikidata,municipality,Вышгородское сельское поселение,,,,wd:Q1969526,RU-RYA,54.521477,40.055141,Q18405162,,,61634412,,active,,wikidata,,2026-09-14,
wd:Q18405708,wikidata,municipality,Центральное сельское поселение,,,,wd:Q904732,RU-KEM,53.77916667,87.37972222,Q18405708,,,32619473,,active,,wikidata,,2026-09-14,
wd:Q18406841,wikidata,municipality,Опытненский сельсовет,,,,wd:Q1043106,RU-KK,53.7725,91.31166667,Q18406841,,,95630435,,active,,wikidata,,2026-09-14,
wd:Q18406717,wikidata,municipality,Октябрьское сельское поселение,,,,wd:Q1644769,RU-RYA,54.064928,39.4247388,Q18406717,,,61625445,,active,,wikidata,,2026-09-14,
wd:Q18406025,wikidata,municipality,Готовское сельское поселение,,,,wd:Q2217383,RU-BEL,50.84361111,38.66916667,Q18406025,,,14641423,,active,,wikidata,,2026-09-14,
wd:Q18406448,wikidata,municipality,Нюкжинский сельсовет,,,,wd:Q2218142,RU-AMU,55.31277778,123.16416667,Q18406448,,,10654408,,active,,wikidata,,2026-09-14,
wd:Q18405089,wikidata,municipality,Фыркальский сельсовет,,,,wd:Q1043148,RU-KK,54.62994444,89.81588889,Q18405089,,,95635450,,active,,wikidata,,2026-09-14,
wd:Q18406322,wikidata,municipality,Новотроицкий сельсовет,,,,wd:Q528469,RU-KK,53.1515,91.05133333,Q18406322,,,95612445,,active,,wikidata,,2026-09-14,
wd:Q18405069,wikidata,municipality,Фунтовский сельсовет,,,,wd:Q1765366,RU-AST,46.22916667,48.10305556,Q18405069,,,12642466,,active,,wikidata,,2026-09-14,
wd:Q18406137,wikidata,municipality,Новобезгинское сельское поселение,,,,wd:Q2217141,RU-BEL,50.88972222,38.10972222,Q18406137,,,14644440,,active,,wikidata,,2026-09-14,
wd:Q18406850,wikidata,municipality,Доброивановское сельское поселение,,,,wd:Q2216907,RU-BEL,50.52722222,35.71583333,Q18406850,,,14632436,,active,,wikidata,,2026-09-14,
wd:Q18405693,wikidata,municipality,Неверский сельсовет,,,,wd:Q2218597,RU-AMU,53.97944444,124.15861111,Q18405693,,,10649414,,active,,wikidata,,2026-09-14,
wd:Q18405372,wikidata,municipality,Мухинский сельсовет,,,,wd:Q2218125,RU-AMU,52.27277778,127.21111111,Q18405372,,,10655424,,active,,wikidata,,2026-09-14,
wd:Q18407094,wikidata,municipality,Отарский сельсовет,,,,wd:Q2217438,RU-NIZ,56.121358,45.896665,Q18407094,,,22621432,,active,,wikidata,,2026-09-14,
wd:Q18405117,wikidata,municipality,Московский сельсовет,,,,wd:Q1043106,RU-KK,53.93124167,91.10129444,Q18405117,,,95630430,,active,,wikidata,,2026-09-14,
wd:Q18406337,wikidata,municipality,Новохуторное сельское поселение,,,,wd:Q1763299,RU-BEL,50.56027778,38.19888889,Q18406337,,,14642448,,active,,wikidata,,2026-09-14,
wd:Q18406147,wikidata,municipality,Новоберезовское сельское поселение,Новоберёзовское сельское поселение,,,wd:Q1753800,RU-TYU,57.10083389,69.36194611,Q18406147,,,71607430,,active,,wikidata,,2026-09-14,
wd:Q18405855,wikidata,municipality,Чарковский сельсовет,,,,wd:Q1043106,RU-KK,53.70388889,90.37194444,Q18405855,,,95630470,,active,,wikidata,,2026-09-14,
wd:Q18406286,wikidata,municipality,Новослободское сельское поселение,,,,wd:Q2216782,RU-BEL,50.83777778,37.01166667,Q18406286,,,14640452,,active,,wikidata,,2026-09-14,
wd:Q18406586,wikidata,municipality,Огоджинский сельсовет,,,,wd:Q2218626,RU-AMU,52.76416667,132.54055556,Q18406586,,,10645418,,active,,wikidata,,2026-09-14,
wd:Q18406163,wikidata,municipality,Новогеоргиевский сельсовет,,,,wd:Q2218125,RU-AMU,51.85111111,127.11027778,Q18406163,,,10655432,,active,,wikidata,,2026-09-14,
wd:Q18406735,wikidata,municipality,Олинский сельсовет,,,,wd:Q890394,RU-AST,45.78777778,47.53722222,Q18406735,,,12635436,,active,,wikidata,,2026-09-14,
wd:Q18405335,wikidata,municipality,Муртыгитский сельсовет,,,,wd:Q2218142,RU-AMU,54.42805556,123.865,Q18405335,,,10654403,,active,,wikidata,,2026-09-14,
wd:Q18406389,wikidata,municipality,Норский сельсовет,,,,wd:Q2218626,RU-AMU,52.33527778,129.9025,Q18406389,,,10645408,,active,,wikidata,,2026-09-14,
wd:Q18407250,wikidata,municipality,Евпраксинский сельсовет,,,,wd:Q1765366,RU-AST,46.23638889,48.19305556,Q18407250,,,12642416,,active,,wikidata,,2026-09-14,
wd:Q18405294,wikidata,municipality,Муравьевский сельсовет,Муравьёвский сельсовет,,,wd:Q1761129,RU-AMU,49.83416667,127.72333333,Q18405294,,,10651432,,active,,wikidata,,2026-09-14,
