id,id_scheme,type_id,name_ru,name_yo,name_en,abbr,parent_id,admin1,lat,lon,wd,geonames,fias,oktmo,iso,status,replaced_by,source_id,source_rev,updated_at,notes
wd:Q197595,wikidata,city,Холм,,Kholm,,iso:RU-NGR,RU-NGR,57.15,31.18333333,Q197595,549797,,49647101001,,active,,wikidata,,2026-09-15,
wd:Q198087,wikidata,city,Чехов,,Chekhov,,iso:RU-MOS,RU-MOS,55.14805556,37.47694444,Q198087,569591,,46584000001,,active,,wikidata,,2026-09-15,
wd:Q197609,wikidata,city,Холмск,,Kholmsk,,iso:RU-KHA,RU-KHA,47.04027778,142.04305556,Q197609,2124615,,64754000001,,active,,wikidata,,2026-09-15,
wd:Q2137,wikidata,city,Тотьма,,Totma,,iso:RU-VLG,RU-VLG,59.98333333,42.76666667,Q2137,481960,,19646101001,,active,,wikidata,,2026-09-15,
wd:Q197890,wikidata,city,Чегем,,Chegem,,iso:RU-KB,RU-KB,43.56333333,43.58638889,Q197890,569639,,83645101001,,active,,wikidata,,2026-09-15,
wd:Q197677,wikidata,city,Чапаевск,,Chapayevsk,,iso:RU-SAM,RU-SAM,52.98333333,49.71666667,Q197677,569955,,36750000001,,active,,wikidata,,2026-09-15,
wd:Q197860,wikidata,city,Чебаркуль,,Chebarkul,,iso:RU-CHE,RU-CHE,54.97777778,60.37,Q197860,1508350,,75758000001,,active,,wikidata,,2026-09-15,
wd:Q197637,wikidata,city,Цимлянск,,Tsimlyansk,,iso:RU-ROS,RU-ROS,47.64666667,42.09472222,Q197637,480876,,60657101001,,active,,wikidata,,2026-09-15,
wd:Q15250,wikidata,city,Высоцк,,Vysotsk,,iso:RU-LEN,RU-LEN,60.62555556,28.56833333,Q15250,469995,,41615104001,,active,,wikidata,,2026-09-15,
wd:Q1274263,wikidata,city,Кукмор,,Kukmor,,iso:RU-TA,RU-TA,56.1855,50.8944,Q1274263,539689,,92633151051,,active,,wikidata,,2026-09-15,
wd:Q15287,wikidata,city,Новая Ладога,,Novaya Ladoga,,iso:RU-LEN,RU-LEN,60.10194444,32.30555556,Q15287,519630,,41609104001,,active,,wikidata,,2026-09-15,
wd:Q199016,wikidata,city,Ясногорск,,Yasnogorsk,,iso:RU-TUL,RU-TUL,54.47938333,37.69335556,Q199016,468671,,70650101001,,active,,wikidata,,2026-09-15,
wd:Q198820,wikidata,city,Южноуральск,,Yuzhnouralsk,,iso:RU-CHE,RU-CHE,54.45,61.25,Q198820,1485634,,75764000001,,active,,wikidata,,2026-09-15,
wd:Q15275,wikidata,city,Лодейное Поле,,Lodeynoye Pole,,iso:RU-LEN,RU-LEN,60.73333333,33.55,Q15275,534560,,41627101001,,active,,wikidata,,2026-09-15,
wd:Q198816,wikidata,city,Южно-Сухокумск,,Yuzhno-Sukhokumsk,,iso:RU-DA,RU-DA,44.66666667,45.65,Q198816,466060,,82738000001,,active,,wikidata,,2026-09-15,
wd:Q15245,wikidata,city,Волхов,,Volkhov,,iso:RU-LEN,RU-LEN,59.91666667,32.33333333,Q15245,472722,,41609101001,,active,,wikidata,,2026-09-15,
wd:Q633664,wikidata,city,Белоозерский,Белоозёрский,Beloozyorsky,,iso:RU-MOS,RU-MOS,55.46138889,38.44222222,Q633664,577901,,46710000006,,active,,wikidata,,2026-09-15,
wd:Q15238,wikidata,city,Волосово,,Volosovo,,iso:RU-LEN,RU-LEN,59.44722222,29.48472222,Q15238,472357,,41606101001,,active,,wikidata,,2026-09-15,
wd:Q5668,wikidata,city,Гвардейск,,Gvardeysk,,iso:RU-KGD,RU-KGD,54.65,21.06666667,Q5668,557710,,27706000001,,active,,wikidata,,2026-09-15,
wd:Q199022,wikidata,city,Ясный,,Yasny,,iso:RU-ORE,RU-ORE,51.03333333,59.86666667,Q199022,468657,,53732000001,,active,,wikidata,,2026-09-15,
wd:Q198842,wikidata,city,Юрюзань,,Yuryuzan,,iso:RU-CHE,RU-CHE,54.86666667,58.43333333,Q198842,466200,,75629116001,,active,,wikidata,,2026-09-15,
wd:Q5584,wikidata,city,Зеленоградск,,Zelenogradsk,,iso:RU-KGD,RU-KGD,54.95,20.48333333,Q5584,463828,,27510000001,,active,,wikidata,,2026-09-15,
wd:Q2029443,wikidata,city,Сунжа,,Sunzha,,iso:RU-IN,RU-IN,43.31666667,45.06666667,Q2029443,515083,,26720000001,,active,,wikidata,,2026-09-15,
wd:Q5655,wikidata,city,Черняховск,,Chernyakhovsk,,iso:RU-KGD,RU-KGD,54.63333333,21.81666667,Q5655,568595,,27739000001,,active,,wikidata,,2026-09-15,
wd:Q7977,wikidata,city,Приозерск,,Priozersk,,iso:RU-LEN,RU-LEN,61.03928,30.12907,Q7977,505230,,41639101001,,active,,wikidata,,2026-09-15,
wd:Q15235,wikidata,city,Пикалево,Пикалёво,Pikalyovo,,iso:RU-LEN,RU-LEN,59.520767,34.151389,Q15235,509598,,41603102001,,active,,wikidata,,2026-09-15,
wd:Q198973,wikidata,city,Янаул,,Yanaul,,iso:RU-BA,RU-BA,56.26666667,54.93333333,Q198973,469178,,80659101001,,active,,wikidata,,2026-09-15,
wd:Q15236,wikidata,city,Бокситогорск,,Boksitogorsk,,iso:RU-LEN,RU-LEN,59.47361111,33.84777778,Q15236,575410,,41603101001,,active,,wikidata,,2026-09-15,
wd:Q2096486,wikidata,city,Циолковский,,Tsiolkovsky,,iso:RU-AMU,RU-AMU,51.76025278,128.121175,Q2096486,6641869,,10770000051,,active,,wikidata,,2026-09-15,
wd:Q199004,wikidata,city,Ярцево,,Yartsevo,,iso:RU-SMO,RU-SMO,55.06666667,32.68333333,Q199004,468866,,66658101001,,active,,wikidata,,2026-09-15,
wd:Q1794350,wikidata,city,Курчалой,,Kurchaloy,,iso:RU-CE,RU-CE,43.20194444,46.08805556,Q1794350,538913,,96612101001,,active,,wikidata,,2026-09-15,
wd:Q198977,wikidata,city,Яранск,,Yaransk,,iso:RU-KIR,RU-KIR,57.30330556,47.86880556,Q198977,469005,,33650101001,,active,,wikidata,,2026-09-15,
wd:Q5665,wikidata,city,Светлый,,Svetly,,iso:RU-KGD,RU-KGD,54.68333333,20.13333333,Q5665,485660,,27725000001,,active,,wikidata,,2026-09-15,
wd:Q15270,wikidata,city,Кингисеппское городское поселение,,Kingisepp,,iso:RU-LEN,RU-LEN,59.36666667,28.6,Q15270,548602,,41621101001,,active,,wikidata,,2026-09-15,
wd:Q15307,wikidata,city,Приморск,,Primorsk,,iso:RU-LEN,RU-LEN,60.36666667,28.61666667,Q15307,505269,,41615108001,,active,,wikidata,,2026-09-15,
wd:Q5099,wikidata,city,Надым,,Nadym,,iso:RU-TYU,RU-TYU,65.53333333,72.51666667,Q5099,1498087,,71936000001,,active,,wikidata,,2026-09-15,
