id,id_scheme,type_id,name_ru,name_yo,name_en,abbr,parent_id,admin1,lat,lon,wd,geonames,fias,oktmo,iso,status,replaced_by,source_id,source_rev,updated_at,notes
wd:Q21342526,wikidata,village,Плодовоягодный,,,,wd:Q4072573,RU-BEL,50.744733,37.154419,Q21342526,,,14640412106,,active,,wikidata,,2026-09-15,
wd:Q21342240,wikidata,village,Октябрьская Готня,,Oktyabrskaya Gotnya,,wd:Q16682797,RU-BEL,50.65661,35.8969,Q21342240,515927,,14615476101,,active,,wikidata,,2026-09-15,
wd:Q21342280,wikidata,village,Ольшанка-Первая,,,,wd:Q4151434,RU-BEL,51.214379,37.124182,Q21342280,,,14730000286,,active,,wikidata,,2026-09-15,
wd:Q21342513,wikidata,village,Писаревка,Писарёвка,,,wd:Q4151434,RU-BEL,51.108062,37.134737,Q21342513,,,14730000561,,active,,wikidata,,2026-09-15,
wd:Q21342162,wikidata,village,Новые Лозы,,,,wd:Q18405991,RU-BEL,50.795387,36.610579,Q21342162,,,14658416116,,active,,wikidata,,2026-09-15,
wd:Q21341431,wikidata,village,Новая Масловка,,,,wd:Q18407355,RU-BEL,50.883046,37.935486,Q21341431,,,14654424106,,active,,wikidata,,2026-09-15,
wd:Q21338608,wikidata,village,Марынычев,,,,wd:Q18408041,RU-BEL,50.60631,38.32559,Q21338608,,,14642424111,,active,,wikidata,,2026-09-15,
wd:Q21342183,wikidata,village,Ногин,,,,wd:Q18405914,RU-BEL,50.240193,38.71543,Q21342183,,,14625440116,,active,,wikidata,,2026-09-15,
wd:Q21339011,wikidata,village,Меняйлово,,Menyaylovo,,wd:Q17506583,RU-BEL,50.528833,38.751778,Q21339011,,,14605472101,,active,,wikidata,,2026-09-15,
wd:Q21340283,wikidata,village,Наумовка,,Naumovka,,wd:Q18399948,RU-BEL,50.3998,36.2539,Q21340283,,,14610436116,,active,,wikidata,,2026-09-15,
wd:Q21341013,wikidata,village,Николаевка,,Nikolayevka,,wd:Q18326882,RU-BEL,50.631995,37.948772,Q21341013,,,14644434101,,active,,wikidata,,2026-09-15,
wd:Q21342176,wikidata,village,Новый Путь,,Novy Put,,wd:Q4199214,RU-BEL,50.928969,35.613332,Q21342176,,,14648436136,,active,,wikidata,,2026-09-15,
wd:Q21340502,wikidata,village,Непхаево,,,,wd:Q18400898,RU-BEL,50.810053,36.538798,Q21340502,,,14658448106,,active,,wikidata,,2026-09-15,
